row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,row ID
Row1197,Sydney,7.9,18.5,3.8,3,11.3,WSW,37,W,ESE,20,17,50,36,1019.6,1017.1,1,1,13.5,16.9,Yes,0
Row1198,Sydney,9.2,20.1,0,5.2,10.7,SSE,37,W,SE,19,19,54,44,1024.9,1023.5,1,1,15.6,19.8,No,0
Row1199,Sydney,10.5,21,0,3.2,10.3,NNE,41,N,NE,19,24,57,54,1021.9,1016.3,3,3,17.5,18.5,No,0
Row1200,Sydney,14.2,20.9,0,5.4,6,SSE,39,S,SSE,19,26,71,61,1019.4,1016.9,7,6,16.4,19.4,No,0
Row1201,Sydney,12.4,20.6,0,3.6,7.7,E,37,W,E,9,20,63,66,1018.4,1013.8,1,5,17.9,18.2,No,1
Row1202,Sydney,11.1,22.9,3.6,3.8,11.1,W,35,WNW,ESE,11,17,57,45,1016,1014.4,1,3,17.2,20.1,Yes,0
Row1203,Sydney,12.1,20.5,0.2,6,9.4,ENE,30,W,E,13,22,73,60,1019.3,1014.7,6,2,15.6,19.7,No,0
Row1204,Sydney,13.8,22.2,0,4.4,4.6,WSW,37,NNE,ENE,4,13,83,46,1012.7,1009.8,7,1,15.5,21.9,No,0
Row1205,Sydney,12.4,22.7,0.8,4.8,10.9,ESE,33,WNW,SE,11,17,49,50,1016.2,1013.1,1,1,19,20.9,No,0
Row1206,Sydney,11.2,23.8,0,4.4,11.1,SSW,39,SSW,NNE,2,17,64,46,1011.5,1005.4,0,1,17.8,23.5,No,0
Row1207,Sydney,13.5,24.4,0,8.2,11.2,W,48,WSW,E,26,17,31,29,1012.6,1010.6,1,1,17.3,21.7,No,0
Row1208,Sydney,12,19.1,0.2,3.2,3.8,ESE,33,W,ESE,13,26,51,63,1022.1,1020,2,6,15,16.8,No,0
Row1209,Sydney,18.9,33.2,0,6.4,6,NNW,65,ENE,NW,22,22,63,29,1009.7,1003.5,5,7,21.7,31.2,No,1
Row1210,Sydney,9.8,19.9,0,6.8,9.8,SSE,30,WNW,E,11,20,51,53,1027.9,1025.5,1,1,16.4,18,No,0
Row1211,Sydney,12.7,20.3,0.6,5,10.6,W,26,S,E,11,17,58,45,1032.7,1029.2,4,1,17.5,18.5,No,0
Row1212,Sydney,14.5,32.2,0,7.2,11.4,WNW,37,W,WNW,9,11,39,16,1018.8,1013.1,0,0,23.9,31.9,No,0
Row1213,Sydney,20,34.2,0,10.8,10.3,W,57,W,SSE,22,28,22,59,1014,1013,0,5,27.9,22.8,No,0
Row1214,Sydney,15.6,18.3,0,7.6,0,NE,48,ESE,NE,9,11,90,81,1019.2,1014.6,8,7,16,17.2,No,1
Row1215,Sydney,12.7,20.6,3,3.2,11.2,SSW,57,SW,SSE,17,28,39,32,1013.8,1013.7,1,1,16.1,19.3,Yes,0
Row1216,Sydney,13.6,18.2,0.2,7.8,5.9,SSE,35,NNW,ESE,7,19,60,46,1017.1,1013.4,6,6,15.3,17.5,No,0
Row1217,Sydney,12.1,19.6,0,3.8,9,S,33,SSE,ESE,7,19,67,52,1012.8,1011.1,7,6,13.8,17.1,No,0
Row1218,Sydney,11.1,25.7,0,5.2,11.3,E,33,W,E,20,26,,32,1011.7,1007.5,1,1,,22.9,No,1
Row1219,Sydney,8.5,16,3.4,2,4.3,SSW,74,W,SSW,35,22,84,87,1006.3,1010.7,5,7,8.7,12.2,Yes,1
Row1220,Sydney,8.6,20.1,4.4,4,11,SE,35,W,SE,26,20,47,39,1019.8,1019.3,1,1,14.3,18.9,Yes,0
Row1221,Sydney,11.4,23.9,0,6.4,11.6,NNE,46,W,NE,9,19,65,41,1024.9,1020.9,0,2,16.3,23.2,No,0
Row1222,Sydney,20.3,21.8,0,11.4,11.7,SSW,39,SE,ESE,22,24,62,46,1016.4,1016.4,5,6,21.7,20.8,No,0
Row1223,Sydney,16.6,21.5,0,7.4,8.2,ENE,41,ENE,NE,15,22,58,56,1022.7,1019.6,7,1,19.4,20.4,No,0
Row1224,Sydney,15.9,25.6,0,6.6,9.8,NE,31,WNW,E,11,19,78,56,1016.4,1011.6,7,4,17.7,24.1,No,0
Row1225,Sydney,16.6,33.8,0,6.8,11.8,SSE,56,WNW,S,22,33,44,57,1007.8,1008.5,1,2,22.8,24.6,No,0
Row1226,Sydney,14.9,27.4,0,5,5,S,46,W,WNW,13,20,66,23,1013.7,1009.5,4,7,19.9,26.9,No,0
Row1227,Sydney,15.1,18.7,0,6,6.6,SSE,80,SSE,S,30,39,68,40,1016.2,1019.7,7,2,15.6,18,No,1
Row1228,Sydney,11.8,19.5,7.4,2,10.1,SSE,41,SE,ESE,19,20,56,41,1027.4,1026.5,6,3,15.7,18.3,Yes,0
Row1229,Sydney,13.8,25.6,0,8.2,10.5,NE,30,W,E,9,19,63,46,1013,1006.6,3,6,18.2,24.8,No,0
Row1230,Sydney,16.9,21.2,0,9,3.3,S,56,ESE,E,6,19,68,66,1010.6,1007.3,8,7,18.4,20,No,0
Row1231,Sydney,15.3,19.8,0,9.2,5.3,SSE,30,ESE,E,13,15,51,47,1025.5,1024.3,7,8,17,19.1,No,0
Row1232,Sydney,14.1,23.1,0,7.2,9.8,NE,43,WSW,ENE,2,24,65,48,1019.8,1015.7,5,6,18.6,22.4,No,0
Row1233,Sydney,16.1,21.9,0,10.8,12.2,SSE,54,S,SSE,28,26,44,38,1015.2,1015.5,2,1,18.1,20.3,No,1
Row1234,Sydney,13.7,18.5,1.6,5.6,0,SE,31,WSW,ESE,6,17,82,58,1020.9,1020.1,7,8,15.5,17.8,Yes,1
Row1235,Sydney,14.8,22.9,1.4,2.6,9.3,NE,41,WNW,ENE,6,26,80,63,1020.5,1017.5,4,4,18.3,21.9,Yes,0
Row1236,Sydney,17,25.1,0.2,5.2,10,NNE,52,ESE,NE,9,20,70,61,1018.7,1014.9,1,4,21.5,24.3,No,0
Row1237,Sydney,19.6,25.4,0,9,8.9,NE,57,E,NE,15,30,65,61,1015.8,1012.7,6,4,24,23.9,No,0
Row1238,Sydney,19.8,24.2,0,8.6,0,NE,35,NE,ENE,2,19,78,68,1013.8,1010.3,8,8,21.7,22.4,No,0
Row1239,Sydney,19.9,27.3,0,3.8,8.4,ESE,35,ENE,E,4,20,58,64,1011.9,1011.7,6,7,24.1,23.4,No,1
Row1240,Sydney,18.5,27.1,9.2,4.2,9.8,S,50,W,ENE,9,17,77,86,1014,1012.6,5,5,22.2,20.9,Yes,1
Row1241,Sydney,13.1,21.4,0.2,9.6,12.7,ESE,31,ESE,ESE,13,19,42,45,1028.6,1026.6,1,2,19.4,20.8,No,0
Row1242,Sydney,13,23.7,0,6,11.3,NE,54,W,NE,13,31,55,51,1025,1019.7,4,7,19.4,22,No,0
Row1243,Sydney,17.2,18,0.4,5,0,SSW,41,SSW,SSE,11,9,86,81,1012.7,1011,8,8,17.2,17.5,No,1
Row1244,Sydney,15.3,23.1,0,6,12.2,S,70,W,NE,6,35,65,57,1012.9,1007.7,5,3,19.2,22.2,No,0
Row1245,Sydney,15.8,23.2,1.6,7,7.6,SSE,44,SSE,SE,28,22,61,50,1022.2,1021.6,7,3,18.9,21.8,Yes,0
Row1246,Sydney,15.7,22,0,5.4,5.2,SSE,30,E,ESE,13,17,59,55,1020.3,1018.5,7,7,18.7,20.5,No,0
Row1247,Sydney,20.7,27.2,0,9.4,2.9,WSW,41,S,ESE,7,20,74,69,1015.9,1012.3,8,7,22.5,24.1,No,1
Row1248,Sydney,19.9,27,1.2,2.4,8.3,NE,43,ESE,NE,6,20,71,63,1016.5,1013.6,6,2,23.6,26.2,Yes,0
Row1249,Sydney,21.3,29.5,0,7,6.7,E,44,NA,ENE,,24,73,62,1013.6,1010.4,6,6,25.9,28,No,0
Row1250,Sydney,20.2,26.2,0,11,10.9,E,30,ESE,E,9,19,70,68,1012,1008.6,6,3,23.2,24.1,No,0
Row1251,Sydney,20.3,22.9,0,7.4,0.9,S,52,SE,SE,17,24,70,61,1013.8,1015.1,7,7,21.8,21.1,No,0
Row1252,Sydney,18.4,24.8,0,5.6,12.4,E,30,ESE,E,7,19,54,54,1018.8,1016.6,4,1,21.8,23.5,No,0
Row1253,Sydney,21.4,27.5,0,8,9,NNE,46,S,E,9,20,74,65,1022.5,1018.4,8,1,23.2,25.9,No,0
Row1254,Sydney,20.9,42.3,0,9.8,8.7,NNW,69,SSE,NW,4,28,52,14,1005.8,999.1,6,6,27.3,39.8,No,0
Row1255,Sydney,20.2,25.4,0,8.4,1.4,ENE,37,ENE,ENE,17,24,63,54,1009.7,1009.6,7,7,22.3,24.3,No,0
Row1256,Sydney,21.2,29.6,0,6.2,10,NE,43,NE,ENE,4,15,62,59,1010.1,1005.5,3,5,25,27.3,No,0
Row1257,Sydney,23.5,31.2,0,9.6,1.5,SSE,56,W,S,13,26,53,50,1005.8,1006.7,6,7,29.4,28.1,No,0
Row1258,Sydney,20.7,23.8,0,6.2,0,SSW,56,ESE,SSE,13,19,71,77,1011.5,1008.5,8,7,22.4,22.2,No,1
Row1259,Sydney,16.8,24.9,0.2,9.8,10.8,NE,41,NW,E,6,17,62,53,1019.4,1016.7,3,3,20.5,23.1,No,0
Row1260,Sydney,19.1,27.2,0,6.6,11.4,E,31,WNW,E,7,24,64,65,1014.6,1011.8,3,4,23.2,24.9,No,0
Row1261,Sydney,21.7,45.8,0,9,8.4,S,78,E,E,13,15,62,14,1002.9,997.9,0,3,28.9,44.7,No,0
Row1262,Sydney,21.5,24.8,0,12.6,2.3,SSE,50,S,SSE,19,20,65,59,1013.2,1013.8,6,8,22.7,22.4,No,0
Row1263,Sydney,20.2,24.3,0.2,5,0,SSE,28,SE,ESE,13,15,67,59,1017.3,1016.1,7,8,22.3,23.6,No,0
Row1264,Sydney,20.9,29.6,0,7.4,7.3,S,52,NNE,NE,17,17,63,63,1010.4,1007.4,2,7,26.5,26.5,No,0
Row1265,Sydney,20.4,29.8,0,7.2,10.5,SSW,33,SSW,ESE,20,20,70,52,1017.5,1015.3,7,2,22.7,29.3,No,0
Row1266,Sydney,21.6,29.2,0,4.6,12.8,ENE,44,N,E,11,26,69,64,1012.9,1010.5,2,1,25.8,27.6,No,0
Row1267,Sydney,23.7,28.2,0,11.4,8.3,NE,57,ENE,NE,17,30,73,70,1012.5,1011.1,7,6,26.5,27,No,1
Row1268,Sydney,20.5,23,15.8,2.2,0,NE,69,NE,ENE,7,24,88,92,1009.2,1008.1,8,8,22.7,21.6,Yes,1
Row1269,Sydney,19.3,26.2,95.2,,4.5,E,70,WNW,SSE,11,24,93,71,1001.7,1004.9,8,6,21.5,24,Yes,0
Row1270,Sydney,19.8,26,0.8,5.6,8.5,ESE,28,SE,ESE,11,20,70,58,1014.7,1014,5,2,22.2,24.9,No,0
Row1271,Sydney,21,27.8,0,5.6,12.2,NE,54,N,NE,19,24,66,64,1013.2,1008.4,3,1,25.9,27.2,No,1
Row1272,Sydney,17.9,23.1,15.2,6.2,0.1,SSE,57,SE,SSE,30,31,73,78,1021,1020.8,7,8,19,20.1,Yes,1
Row1273,Sydney,17.7,25.5,7.4,4.8,6.8,SE,56,SE,ESE,30,30,63,56,1021.6,1020.4,7,6,23.1,24.8,Yes,1
Row1274,Sydney,19.5,26.1,4.4,6.6,9.6,ESE,39,E,ESE,22,22,53,49,1021.9,1020.9,3,3,23.7,25.1,Yes,0
Row1275,Sydney,20.5,26.8,0.2,6,9.1,ENE,35,E,ENE,20,28,70,48,1021.7,1020,6,3,23.1,25.8,No,0
Row1276,Sydney,18.6,27.1,0,7.4,11.4,NE,39,WNW,NE,11,24,67,52,1019.9,1017.4,1,1,22.8,26.3,No,0
Row1277,Sydney,20.3,26.8,0,7.8,6.1,E,31,W,E,9,20,67,57,1022.1,1020.5,4,4,22.4,26.2,No,0
Row1278,Sydney,21.2,27.2,0.6,6.8,6.6,ENE,39,W,ENE,13,24,75,53,1021.3,1019,5,3,22.5,26,No,0
Row1279,Sydney,19.6,28,0,7.4,9.8,ENE,35,W,ENE,7,20,67,49,1020.1,1017.5,5,5,22.3,25.5,No,0
Row1280,Sydney,20.4,26.4,0,6.4,7.9,E,30,W,E,13,19,78,58,1021,1018.4,7,2,21.9,25.7,No,0
Row1281,Sydney,20.8,24.3,0,7.8,1.3,SSW,43,SSE,SSW,7,11,72,68,1012,1011.2,6,7,23.1,24,No,0
Row1282,Sydney,19.7,25,1,2.6,2,SSW,43,SSW,SSW,24,26,78,70,1016.1,1015.7,7,7,20.8,22.5,No,0
Row1283,Sydney,18.7,24,0,6.8,10.8,SSW,65,SSW,SSW,24,31,48,35,1013,1015,2,1,19.2,23.2,No,0
Row1284,Sydney,13.9,23.8,0,8.6,10.2,SSW,41,W,ESE,20,24,55,44,1021.1,1020.2,2,2,16.8,22.3,No,0
Row1285,Sydney,14.3,24.7,0,6.4,10.7,ESE,28,W,ESE,17,19,66,48,1024.2,1022.8,2,3,16.3,23,No,0
Row1286,Sydney,16.1,24.8,0,5.4,9.9,NE,37,WNW,E,13,20,71,53,1025.4,1022.3,3,3,19.3,24.5,No,0
Row1287,Sydney,21.6,27,1,8.4,8.5,ESE,30,ESE,E,4,24,73,73,1016.5,1013.7,4,5,24.2,24,No,0
Row1288,Sydney,20.6,28.4,0.8,4.8,10.5,E,28,WNW,E,9,17,71,65,1015.9,1011.5,1,1,22.6,26.4,No,0
Row1289,Sydney,17.9,30,0,7,11,S,30,WNW,S,19,13,57,49,1018.3,1017.5,1,2,21.8,29.5,No,0
Row1290,Sydney,20.6,26.9,0,4.4,4.3,ENE,39,WNW,ENE,9,24,83,73,1019.4,1016.3,7,7,21.7,25.5,No,0
Row1291,Sydney,21.5,33.5,0,7,7.3,W,37,E,E,2,11,71,34,1016.8,1012.1,1,7,23.4,30.9,No,1
Row1292,Sydney,17.4,24.3,2.8,6.6,5.8,W,26,WSW,E,13,17,83,56,1017.9,1015.5,6,3,18.6,23.5,Yes,0
Row1293,Sydney,17,18.6,27.4,6.6,0,S,48,S,S,22,20,88,79,1020.9,1021.7,7,8,17,18,Yes,1
Row1294,Sydney,15.6,23.6,18.4,0.8,4.3,W,24,WNW,ENE,9,7,83,55,1030.4,1028.4,7,6,17.5,22.9,Yes,1
Row1295,Sydney,15.6,20.6,2.4,3.6,1.6,NE,31,W,SE,11,6,93,75,1028,1025.2,5,7,17,18.8,Yes,1
Row1296,Sydney,14.2,22.7,3.8,2.4,7,W,22,W,E,9,15,73,62,1024.5,1021.6,3,3,19,22.2,Yes,1
Row1297,Sydney,15.6,22,5.2,2.4,3.6,WNW,24,WNW,ESE,15,6,90,73,1026.7,1024.3,6,3,16.7,20.7,Yes,1
Row1298,Sydney,14.4,24.1,2,2.2,10.4,ENE,30,WNW,ENE,13,20,72,57,1024.8,1021.3,1,2,18.9,23,Yes,0
Row1299,Sydney,15.2,25.3,0,4.6,10.8,NE,26,WNW,ENE,13,17,71,43,1023.5,1021.6,1,1,19,24.7,No,0
Row1300,Sydney,15.6,26,0,4.4,10.3,ENE,31,WNW,ENE,13,19,73,47,1025.9,1022.8,1,1,19.7,24.2,No,0
Row1301,Sydney,15.7,25.4,0,4.8,10.7,NE,35,W,NE,17,22,71,55,1021.5,1016.4,1,1,19.6,23.7,No,0
Row1302,Sydney,17.4,27.9,0,5.8,5.7,S,37,W,E,9,11,75,49,1010.1,1007.4,7,4,19,26.2,No,1
Row1303,Sydney,16.9,22,7,3.2,4.4,SSW,41,W,S,17,20,88,69,1015,1013.5,8,6,17.2,21.4,Yes,0
Row1304,Sydney,14.2,23.6,0,4,7.7,SSE,30,WNW,SSE,13,17,75,65,1016.7,1014,1,7,17.7,21.9,No,0
Row1305,Sydney,15.4,24.5,0.2,2.6,9.1,S,41,WNW,SSE,15,26,76,69,1014.7,1012.5,1,6,18.5,21.4,No,0
Row1306,Sydney,13.3,20.2,0.4,4.6,10.5,SW,65,WSW,SSW,20,35,50,39,1014.7,1012.8,2,4,15.3,20,No,1
Row1307,Sydney,12.2,19,33.6,,1.2,SE,65,S,SSE,17,30,92,68,1013.7,1014.1,8,7,14.6,17.5,Yes,1
Row1308,Sydney,10.9,22.2,32.8,2.8,9.7,W,33,W,ESE,15,15,71,56,1016.1,1012.4,1,1,14.4,20,Yes,0
Row1309,Sydney,12.7,25.3,0.2,3.6,10.4,WSW,43,W,ESE,15,15,57,43,1012.7,1011.7,1,2,16.9,23.4,No,0
Row1310,Sydney,14,27.2,0,3.4,10.7,W,41,W,SW,17,13,56,30,1022.6,1019.1,1,0,17.3,25.9,No,0
Row1311,Sydney,14,26.3,0,4.4,9.5,ENE,26,W,ENE,17,19,65,51,1022,1017.7,1,1,17.2,22.6,No,0
Row1312,Sydney,14.4,28.7,0,4.6,10.1,WNW,28,W,WNW,7,15,59,29,1019,1016,1,1,18.6,28.1,No,0
Row1313,Sydney,15.9,26.5,0,6.2,9.3,WNW,26,WNW,ESE,13,13,59,73,1022.4,1020.9,1,3,18.5,22.6,No,0
Row1314,Sydney,16.9,25,0,1.2,7.4,S,37,WNW,SE,15,17,86,61,1018.7,1014.3,7,5,18.1,24.2,No,0
Row1315,Sydney,11.1,22.9,0,3,10.2,N,31,WNW,ENE,19,19,72,51,1026.7,1020.5,1,7,14,20.9,No,0
Row1316,Sydney,14,26.4,0,4.4,6.2,SSE,56,W,SSE,19,37,50,56,1017.9,1018.5,7,3,17.4,20.2,No,0
Row1317,Sydney,12.7,20.1,0,6.4,9.1,SSE,37,W,S,15,7,56,38,1025.1,1022.1,6,1,14.5,19.7,No,0
Row1318,Sydney,10.8,20.1,0,3.4,8.2,SSW,35,W,S,13,17,68,60,1026.6,1024.5,3,7,14.3,19.2,No,0
Row1319,Sydney,11.7,21.5,0,3,8.8,ESE,31,W,SSE,13,19,76,55,1028.7,1027.1,2,6,15.2,19.9,No,0
Row1320,Sydney,12.4,21.6,0,3.4,5.3,WNW,22,W,E,13,9,80,51,1031.1,1028.1,7,4,15.2,21.2,No,0
Row1321,Sydney,13,22.1,0,2,4.3,ENE,31,W,ENE,22,22,77,69,1030.2,1027.5,5,6,15.2,20.8,No,0
Row1322,Sydney,14,22.1,0,3.6,7,ENE,28,W,ENE,13,13,93,59,1027.2,1022.7,8,2,14.3,21.4,No,0
Row1323,Sydney,13.7,22.8,0,2,1.8,NNW,28,W,NNE,9,11,88,53,1018.9,1014.2,7,8,14.4,21.9,No,0
Row1324,Sydney,9.2,20.6,0.2,2.8,9.8,W,46,W,WNW,15,28,59,34,1013.2,1009.6,1,3,13.6,20.1,No,0
Row1325,Sydney,12.2,19.6,0,4.6,10.1,WSW,57,WSW,WSW,24,28,50,33,1011.9,1010.4,1,1,14.7,18.6,No,0
Row1326,Sydney,9.8,20.2,0,3.6,9.1,W,39,W,W,20,20,54,30,1016.8,1014.1,2,1,12.1,19,No,0
Row1327,Sydney,10.1,20.7,0,4,8.5,W,44,W,WSW,19,22,61,37,1018.7,1014.7,4,3,11.3,19.6,No,0
Row1328,Sydney,10.1,22.5,0,4,9.1,W,54,W,SW,22,20,55,32,1015.3,1012.3,3,7,15.4,21.8,No,0
Row1329,Sydney,9.4,16,0,2.2,1.3,WNW,31,WNW,SSW,17,20,71,79,1015,1010.1,6,8,11.2,14.5,No,1
Row1330,Sydney,10.6,17.4,27.2,5.2,0.7,SSE,48,WSW,SE,11,22,93,71,1013.7,1012.7,7,6,13.4,16.4,Yes,1
Row1331,Sydney,12.7,20.6,30.6,2.4,5.8,SE,48,W,SSE,28,24,89,47,1019.1,1017.9,7,7,13,20.1,Yes,1
Row1332,Sydney,9.5,21.3,0,1.8,10.1,W,30,W,NE,20,4,70,45,1025.7,1023,1,1,11.3,20.2,No,1
Row1333,Sydney,10.6,20.2,3.4,3.2,7.1,SSW,41,W,SSE,22,24,84,58,1029.4,1028.2,5,5,11.6,19.4,Yes,1
Row1334,Sydney,11.6,19.3,28.6,1.2,3.2,ENE,30,WNW,E,11,15,94,75,1032.8,1030.2,8,8,12.9,17.8,Yes,0
Row1335,Sydney,11.3,21.1,0.2,2,4.9,W,20,W,ENE,15,15,94,60,1031.4,1027.8,8,3,12.3,20.6,No,0
Row1336,Sydney,11.7,21.4,0,2.6,5.7,E,24,WNW,ENE,15,7,90,67,1029.3,1025.9,4,5,12.8,20,No,0
Row1337,Sydney,11.8,24.9,0,1.6,9.1,NA,,W,NNE,9,13,84,40,1028,1023.8,1,5,13.9,24.1,No,0
Row1338,Sydney,14.4,15.8,14.8,3,1.8,S,81,W,SW,20,24,92,68,1006.1,1009.8,8,7,14.7,14,Yes,1
Row1339,Sydney,10.3,21.1,0,3.6,9.3,W,41,W,S,24,9,66,53,1026.3,1023.8,3,1,12.2,20.7,No,0
Row1340,Sydney,11.7,20.1,0,1.6,2.3,NNW,26,W,NNE,15,6,61,59,1022.8,1020,7,8,14.9,19.2,No,0
Row1341,Sydney,14.9,22.2,0,2,1.8,SSE,41,NNW,SSW,20,15,70,55,1019.8,1018.5,8,6,18.5,21.6,No,0
Row1342,Sydney,10.5,21.5,0,1.4,3.9,NNW,28,W,WNW,13,17,90,67,1021.6,1018.7,2,8,11.1,18.5,No,0
Row1343,Sydney,10.4,16,0,2,1,W,41,WNW,W,13,19,85,90,1015.1,1009.7,7,6,11.6,15.8,No,1
Row1344,Sydney,10.6,20.9,8.4,0.6,8.6,NW,48,WNW,WNW,15,20,89,45,1007,1004.3,3,3,13.4,20.1,Yes,0
Row1345,Sydney,13,17.6,0,4,5,WSW,43,WSW,SSW,24,11,58,46,1009.9,1009.9,4,7,13.8,17.3,No,0
Row1346,Sydney,9.7,19.1,0,3.2,9.5,W,41,W,S,24,15,59,50,1014.4,1011.6,2,4,11.8,16.6,No,0
Row1347,Sydney,8,19.2,0,1.6,8,S,43,W,S,26,17,76,52,1013.5,1012.2,1,2,9.6,16.1,No,1
Row1348,Sydney,9.6,13.8,53.4,0.2,0.1,W,39,W,WNW,17,11,91,77,1021.7,1017.9,7,7,10.2,13.1,Yes,1
Row1349,Sydney,10,16.7,5,2.4,0.2,SSE,41,W,W,17,9,93,90,1016.3,1014.8,8,6,10.6,13.8,Yes,1
Row1350,Sydney,10.5,19.8,15.6,1.4,4.3,SSE,52,SE,SE,31,20,84,63,1019.8,1020,7,7,16.7,19.2,Yes,0
Row1351,Sydney,12.9,16.1,16.8,2.8,0,ESE,41,W,ENE,9,15,93,83,1023.7,1022.5,7,7,13.3,16,Yes,1
Row1352,Sydney,12.7,14.2,41,3.2,0,E,28,SSE,SSE,9,9,90,87,1024.8,1023,8,8,13.6,13.2,Yes,1
Row1353,Sydney,8.8,20.1,9.8,0.8,9.8,W,26,W,E,20,7,89,56,1024.4,1021.9,1,1,10.3,18.5,Yes,0
Row1354,Sydney,8.8,19.9,0,2.2,9.8,W,33,W,WNW,20,4,77,46,1024.9,1021,1,2,10.2,18.9,No,0
Row1355,Sydney,14.7,19.5,0,4,9.7,W,65,NW,W,20,33,54,30,1010.9,1010.8,1,1,16,18.5,No,0
Row1356,Sydney,7.8,17.4,0,4.2,9.8,WSW,37,WNW,WNW,13,19,57,31,1020.1,1018.1,0,0,10.2,17.1,No,0
Row1357,Sydney,7.4,19.1,0,4,9.5,W,35,W,WSW,19,11,62,35,1026.9,1025.6,1,1,10,17.7,No,0
Row1358,Sydney,7.4,19.2,0,2.2,9.1,W,33,W,SSE,19,17,68,36,1031.7,1029.9,0,3,9.3,17.7,No,1
Row1359,Sydney,8.9,15.9,8,1.2,2.7,W,24,W,SSE,17,13,84,71,1033.5,1031.6,7,6,10.3,14.8,Yes,0
Row1360,Sydney,8.2,18.4,0,1.2,8.2,W,30,W,E,20,9,91,62,1035.3,1032.2,2,5,9.1,17,No,0
Row1361,Sydney,8.3,20.2,0.2,1.2,8.4,W,30,W,WNW,17,6,92,46,1031.1,1027.1,1,1,9.6,19.2,No,0
Row1362,Sydney,8.9,18.4,0,1,8.5,W,24,W,NE,11,15,88,60,1028.4,1025.4,4,8,10.7,17.5,No,0
Row1363,Sydney,10.7,22,0.2,3.6,1.7,NNW,33,NW,NNW,4,13,78,58,1024.6,1021.9,7,7,15.4,19.4,No,1
Row1364,Sydney,15,20.4,0,3.2,1.6,NNW,57,NE,N,15,17,66,73,1015.7,1011.7,4,7,18.1,17.5,No,0
Row1365,Sydney,14.5,20.4,0.8,2.4,8.9,NNW,48,N,NW,17,26,65,38,1009.3,1005.4,2,2,16.5,19.8,No,0
Row1366,Sydney,8.5,16.3,0.2,6.4,10.1,NW,54,NW,WNW,24,31,49,29,1016,1013.2,1,1,11,16,No,0
Row1367,Sydney,8.7,17.2,0,3.8,9.9,WNW,54,WNW,W,17,26,54,28,1019.4,1016.3,2,2,12.2,16.6,No,0
Row1368,Sydney,7.1,17.7,0,3.2,8,WSW,44,W,WSW,17,19,60,42,1019.9,1018.5,1,7,11,15.9,No,0
Row1369,Sydney,7.9,20.3,0,3.4,9.3,WNW,22,WNW,WNW,15,7,75,32,1025.9,1023.3,5,1,9.2,19.5,No,0
Row1370,Sydney,8.3,18.8,0,3.6,6.8,NNE,26,WNW,E,7,17,84,64,1029.8,1025.8,6,6,9.7,18.1,No,0
Row1371,Sydney,9.7,24,0,2.6,10.2,NNW,37,N,N,22,11,53,35,1025.2,1020.8,6,1,17.6,23.3,No,0
Row1372,Sydney,11.1,21.5,0,3.4,3.4,SSW,48,W,ENE,13,6,73,49,1019.9,1017.8,6,5,12.8,19.7,No,1
Row1373,Sydney,8.1,19.6,0,3.4,10.1,W,30,WNW,ESE,24,15,71,54,1023.3,1020.1,2,3,11,17.5,No,0
Row1374,Sydney,9.1,20.3,0,2.2,6.8,W,31,W,W,15,19,83,31,1018,1012.7,7,3,10.9,19.7,No,0
Row1375,Sydney,10.4,19.6,0,3.6,10,NW,37,W,W,7,4,51,29,1016,1012.1,4,1,13.5,19.2,No,0
Row1376,Sydney,11.9,23.9,0,5.6,8.7,NNW,52,NW,WNW,20,17,48,30,1011.9,1008,5,5,16.4,22.1,No,0
Row1377,Sydney,10.8,17.9,0.8,4.8,8.3,WSW,35,W,ESE,17,15,57,49,1013.6,1009.3,2,7,13,16,No,1
Row1378,Sydney,9.3,13.1,9.6,3.8,1.3,SSW,57,W,SSW,24,24,85,74,1008.3,1009.8,7,7,9.3,12.6,Yes,1
Row1379,Sydney,10.5,23.5,0,4,10.6,W,31,W,NW,11,11,46,33,1016,1013.4,0,1,13.4,23.5,No,0
Row1380,Sydney,9,21.8,0,3.8,10.4,WSW,31,WNW,E,13,11,61,38,1018.2,1013.5,1,1,12.7,19.2,No,0
Row1381,Sydney,12.5,24.1,0,4.2,10.7,NNW,39,NNW,WNW,24,17,39,22,1013.6,1007.7,2,1,15.9,23.9,No,0
Row1382,Sydney,10.5,18.7,0,8,10.7,W,57,WSW,S,24,19,42,29,1019,1019.8,1,1,12.3,17.7,No,0
Row1383,Sydney,10.7,24.4,0,6.2,10.5,WNW,57,NNE,W,20,26,41,34,1010.1,1006.7,1,4,17.6,22.6,No,0
Row1384,Sydney,11.3,23.3,0,6.6,10.7,WNW,39,NW,NNW,15,20,38,28,1016.9,1011.9,0,1,16.2,22.8,No,0
Row1385,Sydney,13.6,20.9,0,7.8,9.9,W,59,N,WNW,7,39,33,25,1009.7,1007,2,5,17,19.8,No,0
Row1386,Sydney,7.6,18.1,0,3,10.3,W,50,W,W,20,20,50,30,1016.3,1013.4,2,3,11.3,17.5,No,0
Row1387,Sydney,7.6,18.1,0,5.6,6.7,W,50,N,WNW,19,24,48,32,1013.8,1010.2,7,7,12.5,17.7,No,0
